person,personLabel,birthPlaceLabel,latitude,longitude
http://www.wikidata.org/entity/Q18623816,Michael Næsted Nielsen,Gedser,54.5747,11.9311
http://www.wikidata.org/entity/Q12325922,Marcel Rasmussen,Gedser,54.5747,11.9311
http://www.wikidata.org/entity/Q12318886,Jacob Rahbek,Sønder Borris Sogn,55.955,8.65611111
http://www.wikidata.org/entity/Q1431743,Peter Sax,Strand,54.53333333,8.78333333
http://www.wikidata.org/entity/Q20898463,Otte Rud,Ruds Vedby Sogn,55.54166667,11.37583333
http://www.wikidata.org/entity/Q113402179,Gunnar Nørgaard,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q112959362,Poul Sørensen,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q61081241,Georg Hansen,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q35979807,Karl Roos,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q22833412,Q22833412,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q21538351,Susanne Vilhelmine Gether,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q12334243,S. Nygård,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q12326672,Merethe Due Jensen,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q12323956,Lasse Holmgaard,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q12319632,Jesper Jespersen,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q12315276,Hans Christian Sonne,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q12313768,Gerd Hiort Petersen,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q12306104,Christian Møller,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q12306023,Christian Jespersen,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q12305515,Caspar Frederik Gram,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q6558570,Lisbet Jakobsen,Nexø,55.0625,15.131944444444
http://www.wikidata.org/entity/Q62081436,Sophie Below,Spøttrup Borg,56.63961111,8.78269444
http://www.wikidata.org/entity/Q62081105,Marie Below,Spøttrup Borg,56.63961111,8.78269444
http://www.wikidata.org/entity/Q75243674,Q75243674,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q62078473,Sophie Charlotte af Slesvig-Holsten-Sønderborg-Augustenborg,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q59533388,Theodor Sorgenfrei,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q31191203,Q31191203,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q29466521,Q29466521,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q28962308,Helga Sigrid Petersen,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q19364329,Emil August af Slesvig-Holsten-Sønderborg-Augustenborg,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q16731529,Dennis Lindskjold,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q16063568,Claus Christian Tilly,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q4310532,Bjørn Paulsen,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q3807927,Jens Hakanowitz,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q2290884,Christian August 1. af Slesvig-Holsten-Sønderborg-Augustenborg,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q2172492,Rudolf Burmester,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q1246354,Dorothea af Slesvig-Holsten-Sønderborg-Beck,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q700644,Frederik Christian August af Slesvig-Holsten-Sønderborg-Augustenborg,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q675107,Christian August af Slesvig-Holsten-Sønderborg-Augustenborg,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q670492,Frederik Christian 1. af Slesvig-Holsten-Sønderborg-Augustenborg,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q124205,Richard Parkinson,Augustenborg,54.95201,9.87216
http://www.wikidata.org/entity/Q66660020,Catharina Victoria Petersen,Esbjerg Kommune,55.46666668,8.45000001
http://www.wikidata.org/entity/Q108541485,Bartholomæus Hoff,Saltum Sogn,57.281944444444,9.6955555555556
http://www.wikidata.org/entity/Q3631823,Andrew Jenson,Torslev Sogn,57.349444444444,10.322777777778
http://www.wikidata.org/entity/Q1582850,Hans Ussing,Sorø Akademi,55.4298,11.5561
http://www.wikidata.org/entity/Q5699883,Heino Hansen,Svallerup,55.6067,11.1769
http://www.wikidata.org/entity/Q62080124,Gunhild Due,Torup Sogn,56.406111111111,9.8236111111111
http://www.wikidata.org/entity/Q55846192,C.E. Sander-Hansen,Lillerød,55.8708,12.356
http://www.wikidata.org/entity/Q52148443,Signe Andreasen,Lillerød,55.8708,12.356
http://www.wikidata.org/entity/Q16063229,Andreas Christensen,Lillerød,55.8708,12.356
http://www.wikidata.org/entity/Q6774887,Martin Andersen,Lillerød,55.8708,12.356
http://www.wikidata.org/entity/Q5716111,Henriette Koch,Lillerød,55.8708,12.356
http://www.wikidata.org/entity/Q167103,Brian Hamalainen,Lillerød,55.8708,12.356
http://www.wikidata.org/entity/Q115619099,Hans Peter Jakobsen,Lysabild,54.9022,10.0058
http://www.wikidata.org/entity/Q16209981,Westye Egeberg,Lysabild,54.9022,10.0058
http://www.wikidata.org/entity/Q1580980,Hans Lassen,Lysabild,54.9022,10.0058
http://www.wikidata.org/entity/Q123260075,Lena Jeppesen,Mols,56.2,10.5
http://www.wikidata.org/entity/Q4712548,Josefine Klougart,Mols,56.2,10.5
http://www.wikidata.org/entity/Q110539576,Clara Sophie Krag-Juel-Vind-Frijs,Frijsenborg,56.264722222222,9.8947222222222
http://www.wikidata.org/entity/Q76369040,Agnes Maria von Blixen-Finecke,Frijsenborg,56.264722222222,9.8947222222222
http://www.wikidata.org/entity/Q12305283,Carl Koch,Frijsenborg,56.264722222222,9.8947222222222
http://www.wikidata.org/entity/Q7562898,Sophie Magdalene von Gram,Frijsenborg,56.264722222222,9.8947222222222
http://www.wikidata.org/entity/Q782403,C.E. Frijs,Frijsenborg,56.264722222222,9.8947222222222
http://www.wikidata.org/entity/Q12319451,Jens Rosendal,Thorshøj,57.3375,10.3072
http://www.wikidata.org/entity/Q27889772,Jesper Toft,Dall Villaby,56.99,9.885
http://www.wikidata.org/entity/Q124571042,Axel Hornbech,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q124571019,Johan Hornbech,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q113360657,Kasper Val,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q113008915,Katrine Evelyn Jensen,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q23777427,Ida Gard,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q23771381,Niklas Laustsen,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q18342056,Trine Toft Andersen,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q17544376,Peter Rytter Munk,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q12337924,Svend Axelsson,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q12321369,Karl Christensen,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q12304827,Børge Dahl,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q11791100,Nicolai Skjølstrup,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q11331769,Peter Rosenmeier,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q8712576,Sine Christiansen,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q5299000,Dorte Dalum Jensen,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q3900933,Peter Sand,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q3160663,Jakob Axel Nielsen,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q936792,Hans Kirk,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q861452,Majken Thorup,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q637085,Max Arildskov,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q313913,Ebbe Sand,Hadsund,56.7185,10.1155
http://www.wikidata.org/entity/Q21043083,Sophie Ørsted,Frederiksberg Slot,55.671666666667,12.525
http://www.wikidata.org/entity/Q12319986,Johan Thomas Lundbye,Frederiksberg Slot,55.671666666667,12.525
http://www.wikidata.org/entity/Q12306714,Cosmus Bræstrup,Frederiksberg Slot,55.671666666667,12.525
http://www.wikidata.org/entity/Q122734961,Jacob Dannefærd,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q122733624,Jørgen Torpe,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q51879395,Leo Sørensen,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q38054549,Ann Bierlich,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q28049631,H.J. Paludan,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q19626665,Adam Gottlob Gielstrup,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q11166536,Ingeborg Skeel,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q5366452,Elmelundemesteren,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q4955751,Ingerd Jakobsdatter,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q2077552,Peter Pictorius,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q972208,Johan Sigismund von Møsting,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q731504,Erik Scavenius,Møn,55.0,12.333333333333
http://www.wikidata.org/entity/Q438617,Helga Pedersen,Tårnborg Sogn,55.35083333,11.18988889
http://www.wikidata.org/entity/Q392816,Richard Mortensen,Ejby,55.6889,11.845
http://www.wikidata.org/entity/Q25850428,Bent Ole Retvig,Lolland Kommune,54.769444444444,11.424444444444
http://www.wikidata.org/entity/Q6039142,A. Pedersen,Volling Sogn,56.600555555556,8.8791666666667
http://www.wikidata.org/entity/Q110060760,Simon Pytlick,Thurø,55.0456,10.6672
http://www.wikidata.org/entity/Q62079744,Camilla Frederikke Perssen,Thurø,55.0456,10.6672
http://www.wikidata.org/entity/Q12324763,Lizzie Lichtenberg,Thurø,55.0456,10.6672
http://www.wikidata.org/entity/Q1798340,Jørgen Peder Hansen,Thurø,55.0456,10.6672
http://www.wikidata.org/entity/Q951771,Jan Pytlick,Thurø,55.0456,10.6672
http://www.wikidata.org/entity/Q115731220,Carl Edler Klitgaard,Hals,56.9967,10.3092
http://www.wikidata.org/entity/Q109838243,Elna de Neergaard,Hals,56.9967,10.3092
http://www.wikidata.org/entity/Q99764861,Poul Nørgaard,Hals,56.9967,10.3092
http://www.wikidata.org/entity/Q61062047,Kit Guard,Hals,56.9967,10.3092
http://www.wikidata.org/entity/Q12324920,Lotte Munk,Hals,56.9967,10.3092
http://www.wikidata.org/entity/Q12319238,Jens Bloch,Hals,56.9967,10.3092
http://www.wikidata.org/entity/Q1390076,Søren W. Johansson,Hals,56.9967,10.3092
http://www.wikidata.org/entity/Q793944,Oluf Krag,Hals,56.9967,10.3092
http://www.wikidata.org/entity/Q131302475,Aage Rasmussen,Køng Sogn,55.26080556,10.11838889
http://www.wikidata.org/entity/Q129978641,Hanne Marie Motzfeldt,Læsø,57.26,11.0
http://www.wikidata.org/entity/Q115386134,Ingeborg Charlotte Gad,Læsø,57.26,11.0
http://www.wikidata.org/entity/Q112254121,Anders Jensen Hjorth,Læsø,57.26,11.0
http://www.wikidata.org/entity/Q94634755,Morten Larsen,Læsø,57.26,11.0
http://www.wikidata.org/entity/Q29877559,Gustav S. Christensen,Læsø,57.26,11.0
http://www.wikidata.org/entity/Q130210986,Kirsten Munch Andersen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q127814336,Asta Kofod,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q125862165,Maiken Jørgensen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q124820224,Peter Dam,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q124434176,Claudius Pingel,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q124022193,Willy Hansen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q122650504,Bent Høyer,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q122642566,Knud Brøndsted,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q114862642,Christian Kofod Juul Andreasen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q112341261,Jørgen Wilhelm Marckmann,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q112254043,Adolph Schoubye Stender,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q110176370,Peter Herold,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q109931745,Laurits Høyer-Nielsen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q107305449,Louis Rothe,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q106812493,Johan Frederik Tryde,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q105280419,Johan Stöckel,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q101818048,Søren Folkmann,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q98608723,John Frederiksen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q95193520,Q95193520,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q66312372,Holger Valdemar Brøndsted,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q62475595,Herman Koefoed,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q62079705,Birthe Kofoed-Hansen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q60644803,Johanne Münter,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q55685537,M.K. Zahrtmann,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q55507958,Hans Zahrtmann,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q52823002,Edgar Funch,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q52156380,Hans Flygenring,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q52150262,Johan Gudmundsen-Holmgreen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q51370715,J.F. Oiesen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q50809337,Marie Hjorth,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q50374540,Lauritz Adolph Hjorth,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q38515470,Vitus Kofoed,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q35985585,Kai Paaske,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q29627911,Caspar Henrik Wolfsen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q27943135,Q27943135,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q27064110,Benjamin Lund,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q21208066,Christian Bang,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q20936752,Sune Rasborg,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q20736153,Jesper Kofod Andreasen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q20736152,Emil Toudal,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q20174096,Lea Wermelin,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q16403155,Herman Bohn,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q16065050,P.N. Skovgaard,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q16063776,Georg Lerche,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12342426,Julius Folkmann,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12340440,Valborg Sofie Hjorth,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12338526,Søren Hauch-Fausbøll,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12335345,Simon Corlin,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12333919,Rudolph Wulff,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12331601,Peter Juel-Jensen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12330654,Ove Funch-Espersen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12330645,Ove Andersen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12329768,O.H. Schmiegelow,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12328299,Natasha,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12326077,Marie Kofoed,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12325722,Magnus Cort,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12325052,Ludvig Mahler,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12324622,Lisbeth Munch-Petersen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12324361,Levy Blang,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12323846,Lars Høy,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12323836,Lars Hansen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12319127,Q12319127,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12310619,Eskild Hansen Bech,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12306154,Christian Schmiegelow,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12303214,Bente Bergendorff,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12301367,Anders Beyer,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12300034,A.L. Hjorth,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q12008595,Ursula Munch-Petersen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q9198846,Julius Petersen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q6272131,Jonas Jeberg,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q5764623,Carl Goos,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q5590859,Dan Buthler,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q5565272,J.P. Bang,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q4919490,Bjarke Mogensen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q4730889,Allan Nielsen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q3701845,Gertrud Vasegaard,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q3376870,Peder Schousboe,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q2361850,Kristian Zahrtmann,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q2301981,Mathias Bidstrup,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q2174443,Vilhelmine Erichsen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q1744038,Kjeld Nørgaard,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q1355326,Mogens Glistrup,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q600429,Julie Houmann,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q528592,Daniel Andersen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q510931,Lilli Nielsen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q464804,Villum Clausen,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q369314,Peter Panum,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q121237,Mikkel Boe Følsgaard,Rønne,55.1,14.7
http://www.wikidata.org/entity/Q21816935,Christian Kock,Padborg,54.824,9.359
http://www.wikidata.org/entity/Q15905199,Troels Ørting Jørgensen,Padborg,54.824,9.359
http://www.wikidata.org/entity/Q1988960,Niels-Peter Mørck,Padborg,54.824,9.359
http://www.wikidata.org/entity/Q12331141,Peder Halskov Clausager,Astrup,56.0061,8.6025
http://www.wikidata.org/entity/Q123016752,Christian Mogensen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q110323992,Børge Jørgensen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q109856870,Jens Winther,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q108476168,Oscar Hansen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q98023049,Eli Rasmussen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q95258211,Chr. Winther,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q62081099,Marianne Schroll,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q44692756,Chris Holmsted Larsen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q35979888,Jesper Fabricius,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q30311423,Kai Rasch,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q19977064,Frederik Schnedler-Petersen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q16105863,Hans Jørgen Boye,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q14523631,Erik Bredal,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q12331507,Peter Copmann,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q12328786,Niels Hansen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q12316487,Henrik Wellejus Jacobæus,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q12309371,Eduard Schnedler-Sørensen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q12300856,Albert Andersen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q11797710,Ole Sørensen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q6581925,Lene Bødker,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q6179637,J. Christian Bay,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q6085788,Preben Lerdorff Rye,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q6033235,Ingrid Larsen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q2302048,Mads Johansen Lange,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q2086162,Philip Fischer,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q887393,Bo Holten,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q491280,Anders Sandøe Ørsted,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q491270,Anders Sandøe Ørsted,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q450608,Bjørn Watt Boolsen,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q445772,Nikolaj Coster-Waldau,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q285338,Otto Fabricius,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q44412,H.C. Ørsted,Rudkøbing,54.938,10.716
http://www.wikidata.org/entity/Q61061243,Herold G. Kristensen,Askø,54.8924,11.4935
http://www.wikidata.org/entity/Q112731430,Oliver Svendsen,Hvide Sande,55.998611111111,8.1263888888889
http://www.wikidata.org/entity/Q951294,Niels Lodberg,Hvide Sande,55.998611111111,8.1263888888889
http://www.wikidata.org/entity/Q63367998,Kirsten Skaarup,Falster,54.8,11.966666666667
http://www.wikidata.org/entity/Q17143937,Peter Laurits Jensen,Falster,54.8,11.966666666667
http://www.wikidata.org/entity/Q12312553,Frederik Carl Lemming,Falster,54.8,11.966666666667
http://www.wikidata.org/entity/Q11725810,Jes Struck,Falster,54.8,11.966666666667
http://www.wikidata.org/entity/Q6302621,Christopher Krabbe,Falster,54.8,11.966666666667
http://www.wikidata.org/entity/Q116868940,N. Madsen,Asperup Sogn,55.48388889,9.90352778
http://www.wikidata.org/entity/Q106977324,Silas Bolund Falkø,Langeskov,55.356755555556,10.586158333333
http://www.wikidata.org/entity/Q99763553,Marcus Birkemose,Langeskov,55.356755555556,10.586158333333
http://www.wikidata.org/entity/Q30003447,Lars Arendt-Nielsen,Langeskov,55.356755555556,10.586158333333
http://www.wikidata.org/entity/Q18199448,Mathias Greve,Langeskov,55.356755555556,10.586158333333
http://www.wikidata.org/entity/Q12338515,Søren Gosvig Olesen,Langeskov,55.356755555556,10.586158333333
http://www.wikidata.org/entity/Q120169867,Ragnar Benediktson,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q116873125,William Nordby Hallasmøller,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q115768279,Tanja Nyrup Madsen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q115208581,Alberte Kielstrup,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q113470425,Iben Hesseldal,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q110805992,L. Bentzon,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q110293360,Christian Vestergaard,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q108476103,Helge Knudsen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q90719739,Magnus Fog,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q62114363,Hans Jacob Hansen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q62081380,Rosalie Petersen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q62080665,Julie Westermann,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q62079966,Else Algreen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q61623644,Wilhelm Andersen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q57409400,Mogens Scott Hansen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q48720109,Q48720109,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q45088931,Mads Christensen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q22669630,Robert Behrens,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q19977204,L.C. Tørsleff,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q17482445,Mikkel Desler,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q17130788,Karl Peder Pedersen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q16065083,Preben Plum,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q12335074,Severin Lauritzen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q12331502,Peter Christian Uldahl,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q12319485,Jens Toldstrup,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q12316070,Helle Ib,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q12312165,Frank Hammershøj,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q12309999,Emilius Ferdinand Nobel,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q12305275,Carl Johan Sonning,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q11958319,Anne Øland,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q6242409,Peter Willemoes,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q6185680,Jes Bundsen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q5492753,Franz Ernst,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q5361116,Eline Hansen,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q4993725,Peter Brandes,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q4676751,Peder Lauridsen Kylling,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q4267666,Christian Thomsen Carl,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q3430083,Peter Uldall,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q3365368,Dankvart Dreyer,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q2695064,Thorvald Niss,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q1809836,Steen Andersen Bille,Assens,55.2664,9.8968
http://www.wikidata.org/entity/Q1305925,Einar Meulengracht,Assens,55.2664,9.8968
